Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Agile Methods and Cyber-Physical Systems Development—A Review with Preliminary Analysis","Big Data and Security","","","","10.1007/978-981-15-7530-3_20","Muhammad Ovais Ahmad","2020","http://link.springer.com/chapter/10.1007/978-981-15-7530-3_20","Chapter"
"Internet of Things, Real-Time Decision Making, and Artificial Intelligence","Annals of Data Science","","4","2","10.1007/s40745-017-0112-5","James M. Tien","2017","http://link.springer.com/article/10.1007/s40745-017-0112-5","Article"
"Design and Deployment of WSN in a Home Environment and Real-Time Data Fusion","Smart Homes","","","","10.1007/978-3-319-13557-1_3","Nagender Kumar SuryadevaraSubhas Chandra Mukhopadhyay","2015","http://link.springer.com/chapter/10.1007/978-3-319-13557-1_3","Chapter"
"Semi-Formalization of Requirements for Analogue/Mixed-Signal Products with Application in Automotive Domain","Natural Language Processing for Electronic Design Automation","","","","10.1007/978-3-030-52273-5_2","Liana Kampl","2020","http://link.springer.com/chapter/10.1007/978-3-030-52273-5_2","Chapter"
"An Industrial Trial of an Approach to Identification and Modelling of Cybersecurity Risks in the Context of Digital Secondary Substations","Risks and Security of Internet and Systems","","","","10.1007/978-3-030-41568-6_2","Aida OmerovicHanne VefsnmoOddbjørn GjerdeSiri T. RavndalAre Kvinnesland","2020","http://link.springer.com/chapter/10.1007/978-3-030-41568-6_2","Chapter"
"A reference framework and overall planning of industrial artificial intelligence (I-AI) for new application scenarios","The International Journal of Advanced Manufacturing Technology","","101","9 - 12","10.1007/s00170-018-3106-3","Xianyu ZhangXinguo MingZhiwen LiuDao YinZhihua ChenYuan Chang","2019","http://link.springer.com/article/10.1007/s00170-018-3106-3","Article"
"Building a security reference architecture for cloud systems","Requirements Engineering","","21","2","10.1007/s00766-014-0218-7","Eduardo B. FernandezRaul MongeKeiko Hashizume","2016","http://link.springer.com/article/10.1007/s00766-014-0218-7","Article"
"Java Software Development with Event B","Synthesis Lectures on Software Engineering","","","","10.1007/978-3-031-02550-1","Néstor Catano Collazos","2020","http://link.springer.com/book/10.1007/978-3-031-02550-1","Book"
"Situational awareness architecture for smart grids developed in accordance with dispatcher’s thought process: a review","Frontiers of Information Technology & Electronic Engineering","","17","11","10.1631/FITEE.1601516","You-bo LiuJun-yong LiuGareth TaylorTing-jian LiuJing GouXi Zhang","2016","http://link.springer.com/article/10.1631/FITEE.1601516","Article"
"powerLang: a probabilistic attack simulation language for the power domain","Energy Informatics","","3","1","10.1186/s42162-020-00134-4","Simon HacksSotirios KatsikeasEngla LingRobert LagerströmMathias Ekstedt","2020","http://link.springer.com/article/10.1186/s42162-020-00134-4","Article"
"Middleware for Internet distribution in the context of cloud computing and the Internet of Things","Annals of Telecommunications","","71","3 - 4","10.1007/s12243-016-0493-z","Gordon BlairDouglas SchmidtChantal Taconet","2016","http://link.springer.com/article/10.1007/s12243-016-0493-z","Article"
"A Survey on Security as a Service","Web Information Systems Engineering – WISE 2017","","","","10.1007/978-3-319-68786-5_24","Wenyuan WangSira Yongchareon","2017","http://link.springer.com/chapter/10.1007/978-3-319-68786-5_24","Chapter"
"Certifying delta-oriented programs","Software & Systems Modeling","","18","5","10.1007/s10270-018-00704-x","Vítor RodriguesSimone DonettiFerruccio Damiani","2019","http://link.springer.com/article/10.1007/s10270-018-00704-x","Article"
"A Functional Requirements Development and Management Approach Applied to a Civil Aircraft Program","The Proceedings of the 2018 Asia-Pacific International Symposium on Aerospace Technology (APISAT 2018)","","","","10.1007/978-981-13-3305-7_248","Haomin LiXinai ZhangChao TangChao Zhan","2019","http://link.springer.com/chapter/10.1007/978-981-13-3305-7_248","Chapter"
"Requirements Engineering","Concise Guide to Software Engineering","","","","10.1007/978-3-319-57750-0_3","Gerard O’Regan","2017","http://link.springer.com/chapter/10.1007/978-3-319-57750-0_3","Chapter"
"Transparent Model Transformation: Turning Your Favourite Model Editor into a Transformation Tool","Theory and Practice of Model Transformations","","","","10.1007/978-3-319-21155-8_10","Vlad AcretoaieHarald StörrleDaniel Strüber","2015","http://link.springer.com/chapter/10.1007/978-3-319-21155-8_10","Chapter"
"Time Task Scheduling for Simple and Proximate Time Model in Cyber-Physical Systems","Computational Science and Technology","","","","10.1007/978-981-13-2622-6_19","Yuan FANGSian En OOIYuto LIMYasuo TAN","2019","http://link.springer.com/chapter/10.1007/978-981-13-2622-6_19","Chapter"
"Methods for the Development of Collaborative Embedded Systems  in Automated Vehicles","ATZelectronics worldwide","","15","12","10.1007/s38314-020-0294-z","Max-Arno MeyerChristian GranrathLouis WachtmeisterNicolas Jäckel","2020","http://link.springer.com/article/10.1007/s38314-020-0294-z","Article"
"PROtEUS: An Integrated System for Process Execution in Cyber-Physical Systems","Enterprise, Business-Process and Information Systems Modeling","","","","10.1007/978-3-319-19237-6_17","Ronny SeigerSteffen HuberThomas Schlegel","2015","http://link.springer.com/chapter/10.1007/978-3-319-19237-6_17","Chapter"
"Verification of Model Transformations Using Isabelle/HOL and Scala","Information Systems Frontiers","","21","1","10.1007/s10796-018-9860-9","Said MeghziliAllaoua ChaouiMartin StreckerElhillali Kerkouche","2019","http://link.springer.com/article/10.1007/s10796-018-9860-9","Article"
"Virtual Verification System of MME Design for Ship Control Cabins","Man-Machine-Environment System Engineering","","","","10.1007/978-981-10-2323-1_50","Kun YuYing ZhangShuqin Zhao","2016","http://link.springer.com/chapter/10.1007/978-981-10-2323-1_50","Chapter"
"Playing with Patterns","From Astrophysics to Unconventional Computation","","","","10.1007/978-3-030-15792-0_5","Fiona A. C. Polack","2020","http://link.springer.com/chapter/10.1007/978-3-030-15792-0_5","Chapter"
"19. Internationales Stuttgarter Symposium","Proceedings","","","","10.1007/978-3-658-25939-6","Prof. Dr. Michael BargendeProf. Dr. Hans-Christian ReussProf. Dr. Andreas WagnerProf. Dr. Jochen Wiedemann","2019","http://link.springer.com/book/10.1007/978-3-658-25939-6","Book"
"Transaction Processing on Modern Hardware","Synthesis Lectures on Data Management","","","","10.1007/978-3-031-01870-1","Mohammad SadoghiSpyros Blanas","2019","http://link.springer.com/book/10.1007/978-3-031-01870-1","Book"
"ASM-based formal design of an adaptivity component for a Cloud system","Formal Aspects of Computing","","28","4","10.1007/s00165-016-0371-5","Paolo ArcainiRoxana-Maria HolomElvinia Riccobene","2016","http://link.springer.com/article/10.1007/s00165-016-0371-5","Article"
"Terrestrial Water Cycle and Water Resources","The Geographical Sciences During 1986—2015","","","","10.1007/978-981-10-1884-8_9","Qiuhong TangLei WangShaofeng JiaDawen YangSi’ao SunXingcai LiuXuejun ZhangJun XiaChangming Liu","2017","http://link.springer.com/chapter/10.1007/978-981-10-1884-8_9","Chapter"
"Efficient Hidden Danger Prediction for Safety Supervision System: An Advanced Neural Network Learning Method","Proceedings of 2017 Chinese Intelligent Automation Conference","","","","10.1007/978-981-10-6445-6_51","Zhigang ZhaoYongfeng WeiXinyan WangRuixin LiJing Deng","2018","http://link.springer.com/chapter/10.1007/978-981-10-6445-6_51","Chapter"
"Introduction","Guide to Distributed Simulation with HLA","","","","10.1007/978-3-319-61267-6_1","Okan TopçuHalit Oğuztüzün","2017","http://link.springer.com/chapter/10.1007/978-3-319-61267-6_1","Chapter"
"The Ensemble Development Life Cycle and Best Practices for Collective Autonomic Systems","Software Engineering for Collective Autonomic Systems","","","","10.1007/978-3-319-16310-9_9","Matthias HölzlNora KochMariachiara PuvianiMartin WirsingFranco Zambonelli","2015","http://link.springer.com/chapter/10.1007/978-3-319-16310-9_9","Chapter"
"Semantic languages for developing correct language translations","Software Quality Journal","","26","2","10.1007/s11219-016-9352-4","Bruno BarrocaVasco AmaralDidier Buchs","2018","http://link.springer.com/article/10.1007/s11219-016-9352-4","Article"
"Price Management","","","","","10.1007/978-3-319-99456-7","Dr. Hermann SimonProf. Dr. Martin Fassnacht","2019","http://link.springer.com/book/10.1007/978-3-319-99456-7","Book"
"Climate Change and Agriculture in India: Impact and Adaptation","","","","","10.1007/978-3-319-90086-5","Dr. Syed Sheraz Mahdi","2019","http://link.springer.com/book/10.1007/978-3-319-90086-5","Book"
"Toward an execution system for self-healing workflows in cyber-physical systems","Software & Systems Modeling","","17","2","10.1007/s10270-016-0551-z","Ronny SeigerSteffen HuberThomas Schlegel","2018","http://link.springer.com/article/10.1007/s10270-016-0551-z","Article"
"Using Information Centric Networking in Internet of Things: A Survey","Wireless Personal Communications","","105","1","10.1007/s11277-018-6104-8","Dorra MarsSonia Mettali GammarAbdelkader LahmadiLeila Azouz Saidane","2019","http://link.springer.com/article/10.1007/s11277-018-6104-8","Article"
"Quantitative risk analysis of safety–critical embedded systems","Software Quality Journal","","25","2","10.1007/s11219-015-9302-6","Yinling LiuGuohua ShenZhiqiu HuangZhibin Yang","2017","http://link.springer.com/article/10.1007/s11219-015-9302-6","Article"
"A Review of Extant M&S Literature Through Journal Profiling and Co-citation Analysis","Concepts and Methodologies for Modeling and Simulation","","","","10.1007/978-3-319-15096-3_15","Navonil MustafeeKorina KatsaliakiPaul Fishwick","2015","http://link.springer.com/chapter/10.1007/978-3-319-15096-3_15","Chapter"
"An Open Source Software Architecture for Smart Buildings","Intelligent Systems and Applications","","","","10.1007/978-3-030-01057-7_14","Ahmed Abdulhasan AlwanAndres BaravalleMihaela Anca CiupalaPaolo Falcarin","2019","http://link.springer.com/chapter/10.1007/978-3-030-01057-7_14","Chapter"
"Formal verification of QVT transformations for code generation","Software & Systems Modeling","","14","2","10.1007/s10270-013-0351-7","Kurt StenzelNina MoebiusWolfgang Reif","2015","http://link.springer.com/article/10.1007/s10270-013-0351-7","Article"
"A systematic process for obtaining the behavior of context-sensitive systems","Journal of Software Engineering Research and Development","","4","1","10.1186/s40411-016-0028-3","Jéssyka VilelaJaelson CastroJoão Pimentel","2016","http://link.springer.com/article/10.1186/s40411-016-0028-3","Article"
"Lessons learned from developing mbeddr: a case study in language engineering with MPS","Software & Systems Modeling","","18","1","10.1007/s10270-016-0575-4","Markus VoelterBernd KolbTamás SzabóDaniel RatiuArie van Deursen","2019","http://link.springer.com/article/10.1007/s10270-016-0575-4","Article"
"Intelligent Parking Management by Means of Capability Oriented Requirements Engineering","Advances and Trends in Artificial Intelligence. From Theory to Practice","","","","10.1007/978-3-030-22999-3_15","Mohamed Salah HamdiAdnane GhannemPericles LoucopoulosEvangelia KavakliHany Ammar","2019","http://link.springer.com/chapter/10.1007/978-3-030-22999-3_15","Chapter"
"QoS-Based Elasticity for Service Chains in Distributed Edge Cloud Environments","Autonomous Control for a Reliable Internet of Services","","","","10.1007/978-3-319-90415-3_8","Valeria CardelliniTihana Galinac GrbacMatteo NardelliNikola TankovićHong-Linh Truong","2018","http://link.springer.com/chapter/10.1007/978-3-319-90415-3_8","Chapter"
"Software Systems Quality Assurance and Evaluation","Guide to Software Systems Development","","","","10.1007/978-3-030-39730-2_6","Clive Rosen","2020","http://link.springer.com/chapter/10.1007/978-3-030-39730-2_6","Chapter"
"16. Internationales Stuttgarter Symposium","Proceedings","","","","10.1007/978-3-658-13255-2","Prof. Dr. Michael BargendeProf. Dr. Hans-Christian ReussProf. Dr. Jochen Wiedemann","2016","http://link.springer.com/book/10.1007/978-3-658-13255-2","Book"
"Implementation Challenges and Opportunities of Smart City and Intelligent Transport Systems in India","Internet of Things and Big Data Analytics for Smart Generation","","","","10.1007/978-3-030-04203-5_10","Shajimon K. JohnD. SivarajR. K. Mugelan","2019","http://link.springer.com/chapter/10.1007/978-3-030-04203-5_10","Chapter"
"Towards a DevOps Approach in Cyber Physical Production Systems Using Digital Twins","Computer Safety, Reliability, and Security. SAFECOMP 2020 Workshops","","","","10.1007/978-3-030-55583-2_15","Miriam Ugarte QuerejetaLeire EtxeberriaGoiuria Sagardui","2020","http://link.springer.com/chapter/10.1007/978-3-030-55583-2_15","Chapter"
"Assessment of Puff-Dispersion Variability Through Lagrangian and Eulerian Modelling Based on the JU2003 Campaign","Boundary-Layer Meteorology","","171","3","10.1007/s10546-018-0417-8","Spyros AndronopoulosJohn G. BartzisGeorge C. EfthimiouAlexandros G. Venetsanos","2019","http://link.springer.com/article/10.1007/s10546-018-0417-8","Article"
"Towards an AADL-Based Definition of App Architecture for Medical Application Platforms","Software Engineering in Health Care","","","","10.1007/978-3-319-63194-3_3","Sam ProcterJohn HatcliffRobby","2017","http://link.springer.com/chapter/10.1007/978-3-319-63194-3_3","Chapter"
"Situated Agents and Humans in Social Interaction for Elderly Healthcare: From Coaalas to AVICENA","Journal of Medical Systems","","40","2","10.1007/s10916-015-0371-7","Ignasi Gómez-SebastiàJonathan MorenoSergio Álvarez-NapagaoDario Garcia-GasullaCristian BarruéUlises Cortés","2015","http://link.springer.com/article/10.1007/s10916-015-0371-7","Article"
"Cyber risk at the edge: current and future trends on cyber risk analytics and artificial intelligence in the industrial internet of things and industry 4.0 supply chains","Cybersecurity","","3","1","10.1186/s42400-020-00052-8","Petar RadanlievDavid De RoureKevin PageJason R. C. NurseRafael Mantilla MontalvoOmar SantosLa’Treall MaddoxPete Burnap","2020","http://link.springer.com/article/10.1186/s42400-020-00052-8","Article"
"20 Years of Real Real Time Model Validation","Formal Methods","","","","10.1007/978-3-319-95582-7_2","Kim Guldstrand LarsenFlorian LorberBrian Nielsen","2018","http://link.springer.com/chapter/10.1007/978-3-319-95582-7_2","Chapter"
"Total Quality Management of the Product Life Cycle in an IoT Environment","Optimization and Management in Manufacturing Engineering","","","","10.1007/978-3-319-64568-1_6","Xinbao LiuJun PeiLin LiuHao ChengMi ZhouPanos M. Pardalos","2017","http://link.springer.com/chapter/10.1007/978-3-319-64568-1_6","Chapter"
